window_id,sample_in_window,split,temperature_C,mq2_adc,label
1567,11,val,43.33,142,1
1567,12,val,44.38,171,1
1567,13,val,44.42,149,1
1567,14,val,45.49,158,1
1567,15,val,45.97,130,1
1567,16,val,46.9,127,1
1567,17,val,47.82,153,1
1567,18,val,47.6,156,1
1567,19,val,48.32,170,1
1567,20,val,49.08,170,1
1567,21,val,50.07,154,1
1567,22,val,50.58,161,1
1567,23,val,51.17,165,1
1567,24,val,50.72,156,1
1567,25,val,52.45,163,1
1567,26,val,53.2,146,1
1567,27,val,54.05,161,1
1567,28,val,54.74,166,1
1567,29,val,55.98,135,1
1568,0,val,38.35,127,1
1568,1,val,38.02,115,1
1568,2,val,38.82,128,1
1568,3,val,38.62,114,1
1568,4,val,39.7,128,1
1568,5,val,39.89,115,1
1568,6,val,40.42,106,1
1568,7,val,40.12,127,1
1568,8,val,40.87,99,1
1568,9,val,40.95,136,1
1568,10,val,42.22,127,1
1568,11,val,42.04,108,1
1568,12,val,42.48,130,1
1568,13,val,43.09,116,1
1568,14,val,43.45,111,1
1568,15,val,43.97,122,1
1568,16,val,44.72,158,1
1568,17,val,44.61,135,1
1568,18,val,45.58,132,1
1568,19,val,46.27,141,1
1568,20,val,46.62,155,1
1568,21,val,46.96,143,1
1568,22,val,47.97,138,1
1568,23,val,48.35,142,1
1568,24,val,48.55,127,1
1568,25,val,50.21,145,1
1568,26,val,50.46,144,1
1568,27,val,51.17,145,1
1568,28,val,51.72,136,1
1568,29,val,52.06,154,1
1569,0,val,38.4,103,1
1569,1,val,38.18,113,1
1569,2,val,38.04,93,1
1569,3,val,38.8,119,1
1569,4,val,39.16,124,1
1569,5,val,39.49,128,1
1569,6,val,38.81,124,1
1569,7,val,40.39,143,1
1569,8,val,40.37,119,1
1569,9,val,40.44,138,1
1569,10,val,41.04,161,1
1569,11,val,41.56,148,1
1569,12,val,41.41,168,1
1569,13,val,41.6,185,1
1569,14,val,42.2,181,1
1569,15,val,42.83,167,1
1569,16,val,42.87,206,1
1569,17,val,43.67,193,1
1569,18,val,44.0,187,1
1569,19,val,44.29,183,1
1569,20,val,45.18,219,1
1569,21,val,45.61,213,1
1569,22,val,45.25,232,1
1569,23,val,46.2,222,1
1569,24,val,46.27,221,1
1569,25,val,46.85,235,1
1569,26,val,47.88,258,1
1569,27,val,48.36,241,1
1569,28,val,48.28,280,1
1569,29,val,48.92,268,1
1570,0,val,36.1,167,1
1570,1,val,36.58,149,1
1570,2,val,37.18,153,1
1570,3,val,37.3,176,1
1570,4,val,36.71,204,1
1570,5,val,37.88,185,1
1570,6,val,38.42,207,1
1570,7,val,37.84,191,1
1570,8,val,38.52,179,1
1570,9,val,38.59,221,1
1570,10,val,39.25,193,1
1570,11,val,39.22,214,1
1570,12,val,40.47,205,1
1570,13,val,40.32,202,1
1570,14,val,40.62,246,1
1570,15,val,41.3,223,1
1570,16,val,41.6,245,1
1570,17,val,41.23,248,1
1570,18,val,42.16,248,1
1570,19,val,42.29,253,1
1570,20,val,42.9,274,1
1570,21,val,43.4,248,1
1570,22,val,43.97,269,1
1570,23,val,44.18,261,1
1570,24,val,44.35,250,1
1570,25,val,44.24,287,1
1570,26,val,45.2,297,1
1570,27,val,45.86,299,1
1570,28,val,45.7,312,1
1570,29,val,46.43,318,1
1571,0,val,38.96,99,1
1571,1,val,38.78,104,1
1571,2,val,39.09,115,1
1571,3,val,39.62,118,1
1571,4,val,39.65,123,1
1571,5,val,40.48,134,1
1571,6,val,40.54,145,1
1571,7,val,41.45,153,1
1571,8,val,41.63,145,1
1571,9,val,43.0,139,1
1571,10,val,43.3,165,1
1571,11,val,43.76,201,1
1571,12,val,44.24,188,1
1571,13,val,44.63,181,1
1571,14,val,45.85,223,1
1571,15,val,46.95,208,1
1571,16,val,47.08,224,1
1571,17,val,48.37,220,1
1571,18,val,48.45,253,1
1571,19,val,49.9,234,1
1571,20,val,49.7,251,1
1571,21,val,50.73,257,1
1571,22,val,51.84,264,1
1571,23,val,52.38,286,1
1571,24,val,53.67,288,1
1571,25,val,53.55,286,1
1571,26,val,54.45,306,1
1571,27,val,55.43,315,1
1571,28,val,56.5,315,1
1571,29,val,57.02,304,1
1572,0,val,35.5,151,1
1572,1,val,36.18,186,1
1572,2,val,36.4,169,1
1572,3,val,37.04,172,1
1572,4,val,36.94,199,1
1572,5,val,37.24,190,1
1572,6,val,37.9,174,1
1572,7,val,37.92,209,1
1572,8,val,38.35,200,1
1572,9,val,39.8,215,1
1572,10,val,39.91,207,1
1572,11,val,40.51,225,1
1572,12,val,40.82,221,1
1572,13,val,40.58,220,1
1572,14,val,41.42,232,1
1572,15,val,42.13,247,1
1572,16,val,42.72,238,1
1572,17,val,43.01,237,1
1572,18,val,43.73,246,1
1572,19,val,44.13,277,1
1572,20,val,44.64,257,1
1572,21,val,45.29,246,1
1572,22,val,45.47,273,1
1572,23,val,46.02,289,1
1572,24,val,46.07,267,1
1572,25,val,47.6,291,1
1572,26,val,47.83,268,1
1572,27,val,48.31,299,1
1572,28,val,49.51,285,1
1572,29,val,49.71,302,1
1573,0,val,37.27,148,1
1573,1,val,36.68,136,1
1573,2,val,37.63,144,1
1573,3,val,38.29,160,1
1573,4,val,38.09,159,1
1573,5,val,38.31,156,1
1573,6,val,39.02,171,1
1573,7,val,39.76,154,1
1573,8,val,39.94,164,1
1573,9,val,40.38,148,1
1573,10,val,40.53,182,1
1573,11,val,41.33,171,1
1573,12,val,42.01,178,1
1573,13,val,42.61,168,1
1573,14,val,42.69,184,1
1573,15,val,43.48,166,1
1573,16,val,43.92,184,1
1573,17,val,45.01,186,1
1573,18,val,45.09,172,1
1573,19,val,45.81,189,1
1573,20,val,45.81,202,1
1573,21,val,46.8,208,1
1573,22,val,47.98,211,1
1573,23,val,47.56,188,1
1573,24,val,48.6,214,1
1573,25,val,49.02,220,1
1573,26,val,50.46,194,1
1573,27,val,50.62,232,1
1573,28,val,50.95,218,1
1573,29,val,52.08,222,1
1574,0,val,35.85,159,1
1574,1,val,34.99,158,1
1574,2,val,36.32,180,1
1574,3,val,35.88,183,1
1574,4,val,36.5,186,1
1574,5,val,37.01,171,1
1574,6,val,37.03,170,1
1574,7,val,37.87,181,1
1574,8,val,37.75,183,1
1574,9,val,37.88,185,1
1574,10,val,39.48,191,1
1574,11,val,39.39,192,1
1574,12,val,40.13,179,1
1574,13,val,41.14,206,1
1574,14,val,40.87,187,1
1574,15,val,41.72,236,1
1574,16,val,42.87,239,1
1574,17,val,42.55,227,1
1574,18,val,43.95,236,1
1574,19,val,43.7,228,1
1574,20,val,45.31,231,1
1574,21,val,45.42,224,1
1574,22,val,45.29,243,1
1574,23,val,46.21,252,1
1574,24,val,46.88,253,1
1574,25,val,47.68,250,1
1574,26,val,48.08,256,1
1574,27,val,48.76,284,1
1574,28,val,49.03,290,1
1574,29,val,50.62,280,1
1575,0,val,36.31,87,1
1575,1,val,36.79,83,1
1575,2,val,36.46,101,1
1575,3,val,37.05,81,1
1575,4,val,36.46,85,1
1575,5,val,38.25,122,1
1575,6,val,38.31,98,1
1575,7,val,38.97,135,1
1575,8,val,38.91,120,1
1575,9,val,39.59,136,1
1575,10,val,40.45,114,1
1575,11,val,41.13,127,1
1575,12,val,41.13,123,1
1575,13,val,41.48,143,1
1575,14,val,42.58,147,1
1575,15,val,42.49,135,1
1575,16,val,43.55,132,1
1575,17,val,43.93,135,1
1575,18,val,44.69,157,1
1575,19,val,45.74,144,1
1575,20,val,45.93,162,1
1575,21,val,47.06,152,1
1575,22,val,46.91,126,1
1575,23,val,47.59,171,1
1575,24,val,48.38,158,1
1575,25,val,49.04,153,1
1575,26,val,50.16,181,1
1575,27,val,50.77,171,1
1575,28,val,51.15,184,1
1575,29,val,52.07,185,1
1576,0,val,38.89,151,1
1576,1,val,39.27,152,1
1576,2,val,39.23,178,1
1576,3,val,39.23,169,1
1576,4,val,40.35,176,1
1576,5,val,40.58,195,1
1576,6,val,41.25,179,1
1576,7,val,40.64,177,1
1576,8,val,41.54,205,1
1576,9,val,42.44,183,1
1576,10,val,42.84,212,1
1576,11,val,43.14,186,1
1576,12,val,44.03,206,1
1576,13,val,44.63,186,1
1576,14,val,45.63,218,1
1576,15,val,45.91,210,1
1576,16,val,45.69,214,1
1576,17,val,46.48,237,1
1576,18,val,47.65,208,1
1576,19,val,48.37,230,1
1576,20,val,49.24,217,1
1576,21,val,49.67,223,1
1576,22,val,50.23,239,1
1576,23,val,51.93,244,1
1576,24,val,51.57,244,1
1576,25,val,51.78,249,1
1576,26,val,52.69,236,1
1576,27,val,53.44,255,1
1576,28,val,54.7,275,1
1576,29,val,55.31,267,1
1577,0,val,38.66,112,1
1577,1,val,38.91,139,1
1577,2,val,39.08,124,1
1577,3,val,39.82,134,1
1577,4,val,40.28,127,1
1577,5,val,40.15,131,1
1577,6,val,40.82,130,1
1577,7,val,41.54,144,1
1577,8,val,42.62,161,1
1577,9,val,42.67,139,1
1577,10,val,42.92,141,1
1577,11,val,44.07,159,1
1577,12,val,44.65,183,1
1577,13,val,45.38,159,1
1577,14,val,45.87,166,1
1577,15,val,46.73,170,1
1577,16,val,46.71,195,1
1577,17,val,47.94,194,1
1577,18,val,48.92,199,1
1577,19,val,49.78,197,1
1577,20,val,49.68,210,1
1577,21,val,50.95,232,1
1577,22,val,52.01,212,1
1577,23,val,51.47,230,1
1577,24,val,52.67,233,1
1577,25,val,53.85,233,1
1577,26,val,54.5,218,1
1577,27,val,55.18,229,1
1577,28,val,56.36,242,1
1577,29,val,56.37,228,1
1578,0,val,38.68,111,1
1578,1,val,38.27,96,1
1578,2,val,38.73,102,1
1578,3,val,38.12,123,1
1578,4,val,38.29,116,1
1578,5,val,38.77,137,1
1578,6,val,39.7,123,1
1578,7,val,39.07,137,1
1578,8,val,39.91,165,1
1578,9,val,40.91,136,1
1578,10,val,40.58,167,1
1578,11,val,41.22,160,1
1578,12,val,41.13,133,1
1578,13,val,41.57,130,1
1578,14,val,41.61,155,1
1578,15,val,41.92,167,1
1578,16,val,42.84,136,1
1578,17,val,43.79,163,1
1578,18,val,43.61,190,1
1578,19,val,43.46,174,1
1578,20,val,43.89,174,1
1578,21,val,44.62,197,1
1578,22,val,44.79,192,1
1578,23,val,46.14,178,1
1578,24,val,46.0,172,1
1578,25,val,46.33,192,1
1578,26,val,47.09,191,1
1578,27,val,47.49,202,1
1578,28,val,47.86,205,1
1578,29,val,47.69,228,1
1579,0,val,36.58,107,1
1579,1,val,36.49,120,1
1579,2,val,36.9,119,1
1579,3,val,38.37,121,1
1579,4,val,38.28,113,1
1579,5,val,39.33,100,1
1579,6,val,40.06,135,1
1579,7,val,41.12,119,1
1579,8,val,41.5,107,1
1579,9,val,42.9,137,1
1579,10,val,42.88,142,1
1579,11,val,44.05,163,1
1579,12,val,45.41,144,1
1579,13,val,46.31,134,1
1579,14,val,46.82,134,1
1579,15,val,47.95,172,1
1579,16,val,48.54,156,1
1579,17,val,49.6,184,1
1579,18,val,50.82,148,1
1579,19,val,51.61,149,1
1579,20,val,52.59,170,1
1579,21,val,54.11,165,1
1579,22,val,55.16,176,1
1579,23,val,55.9,179,1
1579,24,val,56.97,180,1
1579,25,val,57.78,197,1
1579,26,val,58.98,203,1
1579,27,val,60.72,196,1
1579,28,val,61.81,195,1
1579,29,val,62.57,207,1
1580,0,val,37.35,125,1
1580,1,val,36.67,115,1
1580,2,val,37.76,132,1
1580,3,val,38.21,136,1
1580,4,val,38.83,147,1
1580,5,val,39.83,139,1
1580,6,val,40.06,157,1
1580,7,val,40.38,149,1
1580,8,val,41.14,168,1
1580,9,val,41.98,155,1
1580,10,val,42.51,162,1
1580,11,val,43.38,168,1
1580,12,val,44.0,153,1
1580,13,val,44.7,173,1
1580,14,val,45.89,181,1
1580,15,val,45.96,175,1
1580,16,val,47.28,191,1
1580,17,val,47.39,199,1
1580,18,val,47.97,166,1
1580,19,val,49.31,179,1
1580,20,val,49.86,200,1
1580,21,val,51.71,194,1
1580,22,val,51.64,189,1
1580,23,val,51.9,237,1
1580,24,val,53.56,212,1
1580,25,val,54.03,220,1
1580,26,val,54.86,199,1
1580,27,val,56.06,221,1
1580,28,val,56.49,213,1
1580,29,val,57.93,223,1
1581,0,val,36.15,108,1
1581,1,val,36.93,94,1
1581,2,val,37.85,92,1
1581,3,val,37.99,117,1
1581,4,val,38.44,133,1
1581,5,val,39.06,125,1
1581,6,val,39.6,151,1
1581,7,val,40.09,158,1
1581,8,val,41.89,169,1
1581,9,val,42.53,152,1
1581,10,val,43.15,163,1
1581,11,val,43.81,191,1
1581,12,val,45.57,185,1
1581,13,val,46.64,184,1
1581,14,val,47.18,212,1
1581,15,val,48.5,206,1
1581,16,val,49.63,212,1
1581,17,val,50.85,228,1
1581,18,val,51.24,209,1
1581,19,val,52.72,230,1
1581,20,val,54.02,246,1
1581,21,val,54.81,221,1
1581,22,val,55.89,273,1
1581,23,val,57.13,274,1
1581,24,val,58.62,282,1
1581,25,val,59.22,243,1
1581,26,val,60.3,279,1
1581,27,val,61.84,292,1
1581,28,val,63.04,308,1
1581,29,val,63.73,292,1
1582,0,val,36.91,148,1
1582,1,val,37.18,151,1
1582,2,val,37.61,171,1
1582,3,val,37.66,165,1
1582,4,val,38.6,160,1
1582,5,val,38.98,167,1
1582,6,val,39.47,169,1
1582,7,val,40.04,177,1
1582,8,val,40.84,156,1
1582,9,val,41.65,161,1
1582,10,val,42.91,193,1
1582,11,val,42.65,202,1
1582,12,val,43.83,205,1
1582,13,val,44.15,180,1
1582,14,val,45.69,211,1
1582,15,val,45.87,200,1
1582,16,val,46.34,219,1
1582,17,val,47.31,211,1
1582,18,val,48.64,229,1
1582,19,val,48.89,219,1
1582,20,val,50.44,228,1
1582,21,val,50.64,220,1
1582,22,val,51.45,227,1
1582,23,val,52.15,225,1
1582,24,val,53.54,254,1
1582,25,val,54.48,256,1
1582,26,val,54.7,260,1
1582,27,val,56.1,241,1
1582,28,val,56.96,259,1
1582,29,val,58.15,259,1
1583,0,val,37.54,113,1
1583,1,val,37.02,119,1
1583,2,val,37.89,122,1
1583,3,val,38.2,133,1
1583,4,val,39.77,135,1
1583,5,val,40.29,171,1
1583,6,val,40.8,157,1
1583,7,val,41.95,165,1
1583,8,val,43.32,165,1
1583,9,val,44.06,195,1
1583,10,val,44.57,178,1
1583,11,val,46.13,173,1
1583,12,val,46.92,186,1
1583,13,val,46.75,197,1
1583,14,val,48.5,206,1
1583,15,val,48.47,179,1
1583,16,val,50.54,188,1
1583,17,val,51.03,207,1
1583,18,val,51.96,218,1
1583,19,val,53.32,230,1
1583,20,val,54.13,211,1
1583,21,val,55.27,238,1
1583,22,val,56.56,232,1
1583,23,val,57.57,225,1
1583,24,val,58.47,248,1
1583,25,val,59.67,236,1
1583,26,val,60.88,282,1
1583,27,val,61.61,260,1
1583,28,val,63.22,257,1
1583,29,val,64.63,281,1
1584,0,val,37.78,173,1
1584,1,val,38.41,167,1
1584,2,val,37.97,193,1
1584,3,val,38.39,179,1
1584,4,val,38.91,199,1
1584,5,val,39.04,202,1
1584,6,val,39.39,205,1
1584,7,val,40.11,185,1
1584,8,val,39.31,209,1
1584,9,val,39.96,210,1
1584,10,val,41.35,191,1
1584,11,val,42.21,217,1
1584,12,val,42.01,225,1
1584,13,val,42.65,229,1
1584,14,val,43.06,214,1
1584,15,val,43.59,220,1
1584,16,val,44.62,227,1
1584,17,val,44.42,243,1
1584,18,val,44.71,238,1
1584,19,val,45.52,257,1
1584,20,val,46.69,262,1
1584,21,val,46.23,237,1
1584,22,val,46.46,257,1
1584,23,val,47.13,229,1
1584,24,val,48.28,237,1
1584,25,val,48.17,269,1
1584,26,val,49.1,270,1
1584,27,val,49.41,255,1
1584,28,val,50.11,247,1
1584,29,val,50.55,257,1
1585,0,val,37.29,141,1
1585,1,val,37.43,154,1
1585,2,val,38.96,134,1
1585,3,val,39.07,149,1
1585,4,val,39.45,157,1
1585,5,val,40.52,160,1
1585,6,val,40.7,151,1
1585,7,val,41.71,188,1
1585,8,val,42.38,157,1
1585,9,val,43.62,180,1
1585,10,val,44.84,197,1
1585,11,val,45.38,171,1
1585,12,val,46.55,184,1
1585,13,val,46.36,193,1
1585,14,val,48.03,176,1
1585,15,val,48.42,202,1
1585,16,val,49.71,193,1
1585,17,val,50.07,182,1
1585,18,val,51.46,220,1
1585,19,val,53.22,197,1
1585,20,val,53.36,229,1
1585,21,val,54.65,212,1
1585,22,val,56.19,226,1
1585,23,val,57.27,218,1
1585,24,val,57.55,226,1
1585,25,val,58.67,216,1
1585,26,val,60.16,233,1
1585,27,val,61.21,238,1
1585,28,val,62.03,258,1
1585,29,val,62.97,255,1
1586,0,val,35.99,176,1
1586,1,val,36.42,166,1
1586,2,val,36.69,154,1
1586,3,val,38.09,174,1
1586,4,val,37.62,134,1
1586,5,val,38.56,159,1
1586,6,val,38.64,165,1
1586,7,val,40.22,138,1
1586,8,val,40.26,183,1
1586,9,val,40.53,159,1
1586,10,val,41.19,159,1
1586,11,val,42.14,161,1
1586,12,val,43.05,174,1
1586,13,val,43.26,179,1
1586,14,val,44.31,168,1
1586,15,val,45.25,189,1
1586,16,val,45.49,179,1
1586,17,val,45.94,155,1
1586,18,val,47.01,175,1
1586,19,val,47.71,165,1
1586,20,val,48.6,153,1
1586,21,val,49.63,171,1
1586,22,val,50.06,174,1
1586,23,val,50.86,158,1
1586,24,val,50.98,157,1
1586,25,val,52.09,167,1
1586,26,val,53.81,169,1
1586,27,val,54.11,175,1
1586,28,val,54.55,167,1
1586,29,val,55.33,203,1
1587,0,val,38.37,137,1
1587,1,val,38.7,116,1
1587,2,val,39.23,127,1
1587,3,val,39.95,127,1
1587,4,val,40.03,129,1
1587,5,val,40.85,169,1
1587,6,val,41.2,166,1
1587,7,val,42.2,178,1
1587,8,val,43.0,174,1
1587,9,val,43.25,160,1
1587,10,val,44.31,176,1
1587,11,val,45.31,171,1
1587,12,val,46.1,174,1
1587,13,val,46.15,188,1
1587,14,val,47.17,193,1
1587,15,val,49.27,188,1
1587,16,val,49.86,218,1
1587,17,val,49.79,210,1
1587,18,val,50.64,221,1
1587,19,val,51.71,208,1
1587,20,val,53.05,216,1
1587,21,val,53.5,241,1
1587,22,val,54.9,243,1
1587,23,val,55.25,253,1
1587,24,val,56.54,251,1
1587,25,val,57.19,267,1
1587,26,val,58.61,288,1
1587,27,val,59.25,263,1
1587,28,val,60.07,263,1
1587,29,val,61.63,270,1
1588,0,val,36.09,128,1
1588,1,val,36.5,116,1
1588,2,val,36.98,110,1
1588,3,val,37.77,122,1
1588,4,val,37.55,150,1
1588,5,val,38.13,145,1
1588,6,val,38.6,151,1
1588,7,val,39.56,156,1
1588,8,val,39.99,169,1
1588,9,val,40.49,137,1
1588,10,val,40.96,193,1
1588,11,val,41.85,199,1
1588,12,val,42.56,195,1
1588,13,val,43.13,185,1
1588,14,val,43.95,180,1
1588,15,val,44.39,224,1
1588,16,val,45.25,216,1
1588,17,val,46.2,240,1
1588,18,val,46.71,197,1
1588,19,val,47.42,245,1
1588,20,val,48.21,232,1
1588,21,val,49.0,246,1
1588,22,val,49.89,259,1
1588,23,val,50.28,269,1
1588,24,val,51.14,265,1
1588,25,val,51.66,266,1
1588,26,val,52.59,293,1
1588,27,val,53.31,298,1
1588,28,val,54.25,284,1
1588,29,val,55.71,313,1
1589,0,val,34.99,138,1
1589,1,val,35.97,154,1
1589,2,val,35.57,172,1
1589,3,val,36.49,157,1
1589,4,val,36.96,167,1
1589,5,val,37.78,156,1
1589,6,val,38.11,184,1
1589,7,val,39.06,197,1
1589,8,val,39.1,188,1
1589,9,val,39.97,174,1
1589,10,val,40.71,208,1
1589,11,val,41.54,210,1
1589,12,val,41.59,222,1
1589,13,val,42.13,187,1
1589,14,val,43.22,214,1
1589,15,val,44.32,220,1
1589,16,val,44.71,234,1
1589,17,val,45.81,250,1
1589,18,val,46.68,214,1
1589,19,val,47.16,229,1
1589,20,val,47.4,249,1
1589,21,val,48.39,258,1
1589,22,val,49.2,275,1
1589,23,val,50.37,254,1
1589,24,val,51.37,259,1
1589,25,val,52.38,265,1
1589,26,val,52.06,278,1
1589,27,val,54.0,263,1
1589,28,val,54.5,302,1
1589,29,val,55.9,310,1
1590,0,val,34.84,104,1
1590,1,val,34.5,106,1
1590,2,val,35.49,127,1
1590,3,val,36.55,89,1
1590,4,val,36.61,135,1
1590,5,val,37.98,127,1
1590,6,val,38.59,124,1
1590,7,val,38.57,122,1
1590,8,val,40.04,118,1
1590,9,val,40.81,144,1
1590,10,val,41.34,125,1
1590,11,val,42.75,141,1
1590,12,val,43.14,148,1
1590,13,val,44.23,127,1
1590,14,val,46.28,130,1
1590,15,val,45.78,144,1
1590,16,val,47.7,135,1
1590,17,val,48.6,115,1
1590,18,val,49.7,143,1
1590,19,val,50.88,145,1
1590,20,val,51.38,167,1
1590,21,val,52.29,122,1
1590,22,val,54.3,134,1
1590,23,val,54.42,138,1
1590,24,val,55.85,151,1
1590,25,val,56.91,149,1
1590,26,val,58.06,164,1
1590,27,val,58.66,140,1
1590,28,val,60.59,142,1
1590,29,val,61.92,172,1
1591,0,val,34.67,126,1
1591,1,val,34.81,159,1
1591,2,val,34.68,143,1
1591,3,val,34.89,170,1
1591,4,val,35.16,169,1
1591,5,val,36.25,135,1
1591,6,val,36.1,160,1
1591,7,val,36.8,184,1
1591,8,val,36.47,163,1
1591,9,val,37.54,157,1
1591,10,val,38.38,182,1
1591,11,val,38.44,188,1
1591,12,val,38.67,188,1
1591,13,val,39.21,197,1
1591,14,val,39.78,184,1
1591,15,val,40.25,198,1
1591,16,val,41.01,171,1
1591,17,val,41.76,188,1
1591,18,val,41.61,205,1
1591,19,val,42.66,210,1
1591,20,val,43.17,222,1
1591,21,val,43.27,212,1
1591,22,val,43.96,199,1
1591,23,val,44.5,211,1
1591,24,val,46.13,209,1
1591,25,val,45.98,229,1
1591,26,val,46.22,211,1
1591,27,val,48.0,200,1
1591,28,val,47.7,228,1
1591,29,val,48.45,220,1
1592,0,val,35.08,157,1
1592,1,val,35.84,151,1
1592,2,val,36.48,147,1
1592,3,val,37.1,167,1
1592,4,val,37.26,177,1
1592,5,val,37.91,174,1
1592,6,val,37.89,202,1
1592,7,val,38.58,198,1
1592,8,val,38.99,206,1
1592,9,val,40.1,183,1
1592,10,val,40.93,202,1
1592,11,val,41.6,194,1
1592,12,val,42.53,216,1
1592,13,val,42.0,211,1
1592,14,val,43.92,216,1
1592,15,val,43.88,230,1
1592,16,val,45.15,213,1
1592,17,val,45.09,249,1
1592,18,val,46.12,222,1
1592,19,val,46.7,265,1
1592,20,val,47.39,252,1
1592,21,val,49.08,243,1
1592,22,val,49.14,269,1
1592,23,val,49.87,260,1
1592,24,val,51.38,275,1
1592,25,val,51.8,268,1
1592,26,val,52.62,293,1
1592,27,val,53.66,297,1
1592,28,val,54.85,304,1
1592,29,val,55.78,271,1
1593,0,val,36.12,119,1
1593,1,val,36.11,118,1
1593,2,val,36.48,107,1
1593,3,val,36.64,108,1
1593,4,val,37.61,128,1
1593,5,val,37.55,127,1
1593,6,val,37.95,143,1
1593,7,val,38.07,162,1
1593,8,val,38.6,130,1
1593,9,val,39.22,151,1
1593,10,val,38.71,141,1
1593,11,val,39.67,139,1
1593,12,val,39.73,155,1
1593,13,val,40.38,162,1
1593,14,val,39.95,167,1
1593,15,val,41.17,187,1
1593,16,val,41.47,164,1
1593,17,val,40.88,171,1
1593,18,val,42.03,203,1
1593,19,val,42.62,176,1
1593,20,val,42.83,208,1
1593,21,val,42.89,185,1
1593,22,val,43.95,172,1
1593,23,val,43.89,190,1
1593,24,val,44.07,217,1
1593,25,val,44.69,194,1
1593,26,val,45.59,202,1
1593,27,val,45.45,201,1
1593,28,val,45.78,207,1
1593,29,val,46.27,220,1
1594,0,val,37.59,178,1
1594,1,val,38.12,148,1
1594,2,val,38.31,154,1
1594,3,val,38.23,184,1
1594,4,val,38.61,152,1
1594,5,val,39.66,173,1
1594,6,val,40.4,190,1
1594,7,val,40.74,205,1
1594,8,val,42.0,186,1
1594,9,val,42.35,194,1
1594,10,val,42.16,184,1
1594,11,val,42.99,188,1
1594,12,val,44.16,183,1
1594,13,val,45.73,185,1
1594,14,val,45.39,221,1
1594,15,val,45.9,178,1
1594,16,val,46.82,211,1
1594,17,val,47.28,195,1
1594,18,val,48.47,184,1
1594,19,val,48.78,182,1
1594,20,val,50.78,218,1
1594,21,val,51.15,214,1
1594,22,val,51.66,210,1
1594,23,val,52.63,199,1
1594,24,val,53.31,195,1
1594,25,val,54.03,230,1
1594,26,val,54.95,217,1
1594,27,val,55.15,235,1
1594,28,val,56.78,238,1
1594,29,val,57.69,217,1
1595,0,val,37.97,115,1
1595,1,val,37.76,154,1
1595,2,val,38.57,148,1
1595,3,val,38.6,135,1
1595,4,val,39.73,150,1
1595,5,val,40.23,156,1
1595,6,val,40.12,156,1
1595,7,val,41.31,160,1
1595,8,val,41.4,163,1
1595,9,val,42.37,174,1
1595,10,val,42.33,195,1
1595,11,val,43.18,171,1
1595,12,val,44.4,147,1
1595,13,val,45.3,197,1
1595,14,val,44.67,193,1
1595,15,val,45.87,193,1
1595,16,val,46.62,210,1
1595,17,val,47.15,200,1
1595,18,val,48.88,200,1
1595,19,val,48.83,202,1
1595,20,val,50.09,224,1
1595,21,val,50.7,238,1
1595,22,val,50.87,222,1
1595,23,val,51.59,211,1
1595,24,val,52.9,226,1
1595,25,val,52.83,255,1
1595,26,val,54.64,237,1
1595,27,val,55.44,236,1
1595,28,val,56.62,261,1
1595,29,val,56.51,270,1
1596,0,val,35.56,158,1
1596,1,val,36.78,147,1
1596,2,val,36.55,137,1
1596,3,val,37.03,173,1
1596,4,val,37.41,161,1
1596,5,val,37.81,187,1
1596,6,val,38.33,182,1
1596,7,val,37.97,176,1
1596,8,val,39.09,172,1
1596,9,val,40.01,208,1
1596,10,val,39.92,174,1
1596,11,val,40.72,174,1
1596,12,val,41.66,197,1
1596,13,val,41.89,205,1
1596,14,val,41.19,224,1
1596,15,val,42.88,236,1
1596,16,val,42.84,218,1
1596,17,val,44.16,227,1
1596,18,val,44.08,238,1
1596,19,val,45.13,225,1
1596,20,val,46.32,229,1
1596,21,val,46.46,264,1
1596,22,val,46.85,241,1
1596,23,val,48.18,249,1
1596,24,val,49.15,246,1
1596,25,val,49.07,269,1
1596,26,val,49.47,260,1
1596,27,val,50.5,288,1
1596,28,val,51.34,307,1
1596,29,val,51.29,268,1
1597,0,val,37.21,153,1
1597,1,val,38.25,120,1
1597,2,val,37.94,133,1
1597,3,val,39.03,134,1
1597,4,val,39.36,150,1
1597,5,val,39.21,158,1
1597,6,val,40.79,164,1
1597,7,val,40.88,153,1
1597,8,val,41.61,178,1
1597,9,val,42.16,165,1
1597,10,val,43.86,175,1
1597,11,val,44.88,181,1
1597,12,val,45.18,173,1
1597,13,val,45.22,197,1
1597,14,val,47.13,201,1
1597,15,val,46.96,201,1
1597,16,val,47.99,179,1
1597,17,val,48.56,194,1
1597,18,val,49.44,213,1
1597,19,val,49.76,220,1
1597,20,val,51.32,228,1
1597,21,val,51.51,219,1
1597,22,val,53.22,219,1
1597,23,val,53.5,225,1
1597,24,val,54.3,238,1
1597,25,val,55.56,237,1
1597,26,val,56.8,226,1
1597,27,val,57.91,241,1
1597,28,val,58.71,239,1
1597,29,val,59.13,252,1
1598,0,val,35.04,194,1
1598,1,val,35.25,150,1
1598,2,val,35.85,183,1
1598,3,val,35.44,167,1
1598,4,val,35.97,179,1
1598,5,val,36.32,169,1
1598,6,val,37.5,154,1
1598,7,val,37.49,158,1
1598,8,val,38.09,174,1
1598,9,val,37.88,185,1
1598,10,val,38.78,176,1
1598,11,val,38.58,159,1
